state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,37,14,29,29,24,23,26,30,18,18,17,20,285,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,36,36,40,23,21,42,59,31,15,24,27,28,382,
,,2. 15-55 yrs.,474,500,499,436,426,430,441,406,371,439,420,383,5225,
,,3. Above 55 yrs.,122,120,134,106,119,124,107,126,129,123,110,90,1410,
,,4. Total,632,656,673,565,566,596,607,563,515,586,557,501,7017,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,13,7,7,8,5,17,18,14,13,11,9,13,135,
,,2. 15-55 yrs.,419,423,463,474,476,484,519,472,458,404,406,392,5390,
,,3. Above 55 yrs.,72,67,80,84,86,87,86,97,85,87,68,72,971,
,,4. Total,504,497,550,566,567,588,623,583,556,502,483,477,6496,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,6,13,13,11,10,9,15,10,5,2,5,6,105,
,,2. 15-55 yrs.,33,50,55,43,45,51,43,40,31,17,20,30,458,
,,3. Above 55 yrs.,37,29,34,33,36,35,31,38,22,40,27,15,377,
,,4. Total,76,92,102,87,91,95,89,88,58,59,52,51,940,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,7,13,14,15,16,17,17,10,11,14,15,10,159,
,,2. 15-55 yrs.,376,345,383,430,399,457,434,411,372,346,305,334,4592,
,,3. Above 55 yrs.,669,606,678,751,724,763,739,718,632,655,566,548,8049,
,,4. Total,1052,964,1075,1196,1139,1237,1190,1139,1015,1015,886,892,12800,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,17,16,12,9,13,17,7,12,9,12,10,11,145,
,,2. 15-55 yrs.,362,327,396,426,435,445,439,387,355,377,369,367,4685,
,,3. Above 55 yrs.,761,620,895,989,983,984,893,857,932,909,810,697,10330,
,,4. Total,1140,963,1303,1424,1431,1446,1339,1256,1296,1298,1189,1075,15160,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,56,52,71,61,69,66,55,68,62,61,64,61,746,
,,2. 15-55 yrs.,1209,1244,1293,1272,1371,1535,1414,1480,1355,1360,1226,1279,16038,
,,3. Above 55 yrs.,4267,3809,4464,5217,5541,5674,4981,5266,5425,5396,4582,4287,58909,
,,4. Total,5532,5105,5828,6550,6981,7275,6450,6814,6842,6817,5872,5627,75693,
Kerala,1.1,Total number of pregnant women Registered for ANC,TOTAL,44370,43259,43944,42576,43022,40718,47356,45378,41942,47809,39076,39361,518811
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,35110,33562,32216,33162,34553,33686,38402,36768,33645,38053,31928,31652,412737
,1.2,Number of Pregnant women registered under JSY,TOTAL,18801,18416,17863,18350,18948,19254,23293,22268,20423,22921,20220,20281,241038
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,36097,38028,39594,40175,40390,39630,42710,42841,41484,43099,40182,41973,486203
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,37734,36976,36859,36929,37449,37058,41935,39877,37763,39217,34438,36534,452769
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,35746,36383,36472,36666,35751,34213,38166,37645,37568,37743,34363,35197,435913
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,33239,32627,36152,39189,41256,43513,50604,51626,47055,48135,43354,44384,511134
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,1211,1156,1427,1538,1248,1356,1418,1349,1174,1217,1364,1522,15980
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,59,64,50,49,50,80,57,43,51,69,53,63,688
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,7699,7933,7354,6777,7089,6780,7147,7362,6979,7733,6299,6969,86121
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,275,213,202,205,257,180,169,142,147,212,209,170,2381
,1.8,Number of pregnancy test kits used at SC level,TOTAL,,,,,,,,,9595,10603,10047,10592,40837
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,7,11,5,7,3,7,2,1,1,4,3,7,58
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,110,84,95,77,83,52,61,54,83,73,76,84,932
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,117,95,100,84,86,59,63,55,84,77,79,91,990
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,105,89,95,78,81,54,60,53,78,70,69,87,919
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,2,2,2,,2,9,1,3,1,8,5,15,50
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,12987,13697,12765,12212,11846,12163,13633,13001,12181,11261,10832,14101,150679
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,1347,1010,1132,1023,455,826,996,123,90,171,138,124,7435
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,9616,9003,10137,9381,7429,6947,9702,10939,8907,8474,8087,11074,109696
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,3630,2156,1127,2585,1526,3691,1636,2045,1266,1556,1361,2223,24802
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,11,11,,12,7,24,12,1,10,3,,,91
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,29236,29591,29708,28857,28679,29518,30745,30024,27292,26965,25290,28932,344837
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,894,639,573,696,362,760,562,711,660,548,466,1012,7883
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,626,140,167,163,76,355,212,218,94,246,49,499,2845
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,93,,,,,,,,,,,,93
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,,,4,9,,,,,,,,,13
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,182,159,154,143,155,148,169,169,139,196,179,225,2018
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,4576,4892,4571,4523,4520,4488,5100,4845,4400,4196,4000,5297,55408
,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,4758,5051,4729,4675,4675,4636,5269,5014,4539,4392,4179,5522,57439
,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,11319,11926,12137,11462,11636,12230,12588,12301,11101,11060,10705,11936,140401
,4.1.1.a,Number of male live births,TOTAL,21843,22299,21999,21158,20947,21473,22887,22084,20064,19545,18662,22361,255322
,4.1.1.b,Number of female live births,TOTAL,20704,21213,20741,20149,19841,20486,21766,21219,19212,18866,17740,21010,242947
,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,42547,43512,42740,41307,40788,41959,44653,43303,39276,38411,36402,43371,498269
,4.1.2,Number of still births,TOTAL,184,214,193,223,161,185,184,180,193,186,163,193,2259
,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,1336,1434,1442,1378,1441,1363,1685,1543,1438,1323,1321,1581,17285
,4.2.1,Number of Newborns weighed at birth,TOTAL,42210,43186,42701,41285,40780,41695,44649,43298,39240,38366,36373,43368,497151
,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,4803,4729,4763,4789,4591,4812,5583,4484,4199,4231,3944,4805,55733
,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,38870,39177,40098,38588,38012,39746,41736,40600,37135,36069,33979,41076,465086
,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,,,,,,,,,,,,,
,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,139,120,127,97,122,151,152,156,141,181,201,203,1790
,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,3140,3143,2906,2834,2748,2953,3500,3004,2779,2667,2446,3436,35556
,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,3279,3263,3033,2931,2870,3104,3652,3160,2920,2848,2647,3639,37346
,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,5315,5062,5283,5050,5048,5494,5836,5763,5543,5292,4811,5362,63859
,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,7417,7189,7228,6887,7061,6869,7951,7928,7288,7341,6718,8096,87973
,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,273,209,169,239,180,267,224,287,261,406,228,331,3074
,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,4970,3780,3585,4812,3567,5379,6093,5493,5164,5127,4671,5513,58154
,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,350,395,289,320,361,321,436,411,444,366,286,383,4362
,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,40586,41641,41117,39549,39930,41366,44233,42602,38763,37855,35476,41479,484597
,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,44519,45516,45159,46181,46750,46909,53206,49930,48334,46956,43557,52327,569344
,6.3,PNC maternal complications attended,TOTAL,113,54,57,73,107,107,78,74,81,69,72,128,1013
,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,250,229,191,185,214,209,230,221,193,233,225,231,2611
,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,15,24,32,21,15,19,8,22,28,32,17,26,259
,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,265,253,223,206,229,228,238,243,221,265,242,257,2870
,7.2,Number of MTPs conducted at Private Facilities,TOTAL,602,591,695,631,730,811,730,741,667,741,686,697,8322
,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,2098,2892,2866,2954,2798,2921,2899,2902,2667,2691,2885,3416,33989
,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,3415,4346,4287,4412,3952,4119,4131,4023,3811,3865,3966,4036,48363
,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,5513,7238,7153,7366,6750,7040,7030,6925,6478,6556,6851,7452,82352
,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,1757,1888,1630,323,94,113,131,35,103,104,134,172,6484
,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,3,35,2,35,24,11,19,9,11,,,2,151
,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,51,95,35,130,40,23,47,41,34,23,22,23,564
,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,112,192,69,118,74,50,83,90,75,46,36,45,990
,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,166,322,106,283,138,84,149,140,120,69,58,70,1705
,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,1,2,2,6,5,3,68,,2,2,6,3,100
,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,13,44,3,8,3,4,13,4,31,2,20,,145
,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,113,209,98,190,196,137,197,134,107,106,120,119,1726
,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,1823,1858,765,816,762,561,997,697,617,764,655,802,11117
,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,1949,2111,866,1014,961,702,1207,835,755,872,795,921,12988
,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,710,643,430,579,677,568,497,555,489,472,426,503,6549
,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,,2,,,8,,,,,,,,10
,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,16,6,18,20,16,16,16,11,10,7,10,3,149
,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,176,156,71,67,66,75,91,165,153,81,71,208,1380
,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,192,164,89,87,90,91,107,176,163,88,81,211,1539
,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,212,172,146,148,137,183,163,299,295,278,231,265,2529
,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,3,9,,,,8,,,,,,,20
,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,134,108,130,135,147,74,124,115,89,93,105,135,1389
,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,3100,3199,2711,2869,2715,2662,3295,2637,2357,2328,2285,3114,33272
,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,3237,3316,2841,3004,2862,2744,3419,2752,2446,2421,2390,3249,34681
,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,3371,3632,3222,3029,3396,3685,3432,2979,2802,2905,2502,3020,37975
,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,586,533,513,645,477,437,528,449,389,448,308,187,5500
,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,2031,2090,2036,2481,2053,1800,2075,1861,1748,1886,1558,1352,22971
,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,762,776,773,950,879,624,784,617,752,689,600,560,8766
,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,814,857,812,783,942,849,911,781,899,1037,817,942,10444
,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,,,,,,,,,,,,,
,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,4193,4256,4134,4859,4351,3710,4298,3708,3788,4060,3283,3041,47681
,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,,,,,,,,,533,419,340,399,1691
,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,754,728,677,808,765,781,810,853,714,765,685,654,8994
,9.06,Number of IUCD removals,TOTAL,1489,1529,1414,1543,1485,1428,1567,1582,1408,1532,1445,1531,17953
,9.07,Number of Oral Pills cycles distributed,TOTAL,3351,4106,4454,3604,4734,5682,6753,7804,8180,7721,7424,6787,70600
,9.08,Number of Condom pieces distributed,TOTAL,406819,431442,439025,450990,443248,425453,423855,422573,407838,421516,391768,405836,5070363
,9.09,Number of Centchroman (weekly) pills given,TOTAL,618,245,342,333,90,67,12,303,128,167,326,235,2866
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,947,1049,1211,682,729,596,562,530,518,669,608,883,8984
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,1,1,,2,,9,1,1,1,,,1,17
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,,3,,,2,10,,1,1,1,,9,27
,9.11.2.a,Number of failures following male sterilization,TOTAL,,1,1,1,,1,2,,1,,2,1,10
,9.11.2.b,Number of failures following female sterilization,TOTAL,30,18,10,22,27,34,27,20,22,20,27,31,288
,9.11.3.a,Number of deaths following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.3.b,Number of deaths following female sterilization,TOTAL,,,,,,,,,,,,,
,9.12,Number of Institutions having NSV trained doctors,TOTAL,35,37,38,39,43,43,42,43,43,37,41,34,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,42903,44431,42864,42005,41457,42482,46034,44923,39697,39984,36838,43943,507561
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,944,613,513,417,448,288,297,352,294,297,294,260,5017
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,758,495,416,419,335,221,261,263,280,269,184,208,4109
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,594,498,367,321,273,171,204,228,273,195,182,194,3500
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,41383,45420,42674,45475,42860,41389,36914,45120,43100,47236,37841,39411,508823
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,39061,43458,41758,42606,42566,42516,36055,43739,42867,48599,41600,42971,507796
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,41685,41817,39237,41103,40582,40707,36640,42711,40903,47211,41587,45519,499702
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,39858,41850,40836,40620,39602,40844,43420,43303,38127,38609,35698,41453,484220
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,41379,45413,42667,45440,42731,41580,43826,47336,43256,47321,37851,39597,518397
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,39052,43452,41752,42580,42446,42735,42912,45726,42990,48697,41832,43100,517274
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,41672,41802,39207,41069,40737,40971,44062,44711,41030,47264,41635,45620,509780
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,21244,22059,20406,21048,20711,21449,24620,23777,20251,20388,19898,23734,259585
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,1691,596,620,431,348,326,398,159,195,284,137,254,5439
