state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,9.06,Number of IUCD removals,TOTAL,169,190,151,142,208,202,154,142,250,140,129,146,2023
,9.07,Number of Oral Pills cycles distributed,TOTAL,1860,1843,1749,1997,2132,2815,3410,2750,4061,2174,2438,2592,29821
,9.08,Number of Condom pieces distributed,TOTAL,12567,17505,15489,17069,15003,18092,15969,16036,28069,16110,20987,18845,211741
,9.09,Number of Centchroman (weekly) pills given,TOTAL,19,39,93,4,196,41,110,193,9,36,166,58,964
,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,45,20,22,31,25,50,7,6,113,13,46,13,391
,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,2,,,,,,1,,,,,,3
,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,,,,,,,1,4,,1,,,6
,9.11.2.a,Number of failures following male sterilization,TOTAL,,,,,,,,,7,,,,7
,9.11.2.b,Number of failures following female sterilization,TOTAL,,,,,,1,,8,,,,5,14
,9.11.3.a,Number of deaths following male sterilization,TOTAL,,,,,,,,,,,,,
,9.11.3.b,Number of deaths following female sterilization,TOTAL,,,,,,,,,,,,,
,9.12,Number of Institutions having NSV trained doctors,TOTAL,,,,,2,2,,,4,,,,-1
,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,4005,4328,3921,3663,4231,4675,4544,4443,4665,4211,4069,3705,50460
,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,3982,4361,4347,3699,4313,4492,4556,4566,4597,4262,4090,3897,51162
,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,3880,4282,4355,3711,3922,4056,4012,3934,4314,3997,3982,3579,48024
,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,3881,3876,4085,3786,3861,3902,3823,3847,3898,3773,3614,3367,45713
,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,651,590,418,393,471,719,640,565,541,443,450,308,6189
,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,3997,4362,4308,3697,4312,4494,4551,4574,4611,4285,4087,3854,51132
,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,3886,4280,4294,3713,3917,4058,4009,3936,4311,3988,3978,3576,47946
,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,3879,3867,4030,3786,3860,3897,3823,3861,3881,3768,3617,3330,45599
,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,,,,,,,,,,,,,
,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,198,240,495,377,446,409,418,204,307,327,273,307,4001
,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,137,219,322,261,439,368,280,204,218,190,199,240,3077
,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,120,197,257,233,270,228,232,149,261,219,208,190,2564
,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,2718,3131,3592,3557,3668,4425,4074,3716,3630,3479,2558,2771,41319
,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,,,,,,,,,,,,,
,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,,,,,,,,,,,,,
,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,1312,1607,1821,1765,1823,2210,2011,1814,1827,1772,1348,1393,20703
,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,1355,1509,1709,1737,1665,2051,1973,1773,1745,1630,1169,1326,19642
,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,2667,3116,3530,3502,3488,4261,3984,3587,3572,3402,2517,2719,40345
,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,2624,2648,2855,2769,2793,3224,2561,2393,2555,2505,2378,2057,31362
,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,2623,2644,2796,2892,2789,3220,2562,2405,2557,2504,2327,2042,31361
,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,71,58,85,97,97,147,76,110,28,27,73,104,973
,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,446,442,523,654,241,465,477,554,327,430,436,526,5521
,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,440,441,507,648,220,462,442,551,318,425,421,538,5413
,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,886,883,1030,1302,461,927,919,1105,645,855,857,1064,10934
,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,1104,2065,1732,1914,1822,2027,2048,1678,1782,1736,1574,1694,21176
,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,1583,1967,1685,1852,1813,2253,1792,1654,1799,1541,1503,1905,21347
,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,1520,1598,1588,1699,1853,1932,1646,1470,2389,1665,1526,1828,20714
,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,3,,6,5,5,2,1,,12,,,,34
,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,,,,,,,,,,
,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,,,,1,,,,1,,,,,2
,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,1321,1484,1457,1571,1711,1722,1770,1800,1726,1767,1586,1563,19478
,10.4.2,Number of Immunisation sessions held during the month,TOTAL,1083,1244,1299,1283,1295,1413,1435,1526,1454,1472,1287,1249,16040
,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,788,857,966,953,966,1075,1066,1111,1035,1087,1031,1010,11945
,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,,,,,,,,,,,,,
,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,122,2070,2940,3540,3533,4683,4589,4364,3924,3458,3319,2981,39523
,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,29,771,1488,1434,1133,1368,1168,886,952,813,900,731,11673
,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,17,436,899,874,640,869,437,511,453,387,524,469,6516
,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,,,,,,,,1,,,,,1
,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,,,,,,,,,,,,,
,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,50,174,91,55,56,44,51,63,31,118,27,16,776
,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,1568,1703,1692,1425,1327,1207,1098,1114,1484,1327,1306,1338,16589
,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,46,34,103,39,39,21,7,21,29,47,10,6,402
,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,745,877,654,478,557,384,227,239,260,163,207,276,5067
,13.1,Number of Patients operated for cataract,TOTAL,,55,56,50,3,45,49,47,34,75,64,90,568
,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,,43,82,64,3,45,49,47,31,27,39,59,489
,13.3,Number of School children detected with Refractive errors,TOTAL,49,215,151,662,380,62,47,39,192,389,66,34,2286
,13.4,Number of children provided free glasses,TOTAL,,18,,53,57,,35,36,32,57,,14,302
,13.5,Number of eyes collected through eye donation,TOTAL,,,,,,,,,,,,,
,13.6,Number of eyes utilised for corneal transplant,TOTAL,,,,,,,,,,,,,
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,,1,1,1,1,1,1,1,1,1,1,1,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,17,20,20,20,20,15,9,8,20,20,20,20,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,884,745,1341,1134,1190,1466,1189,1196,1056,1097,1137,1278,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,86,97,97,97,97,92,56,53,98,98,98,98,-1
,14.05,Number of RKS meetings held during the month,TOTAL,49,46,50,58,48,65,51,40,58,64,49,54,632
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,27,32,8,7,7,6,3,4,4,3,3,3,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,99,87,106,78,44,92,77,46,63,52,77,44,865
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,,,,,,,,,,1,6,1,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,1,,,,,,,,,1,1,1,-1
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,280,689,623,465,619,583,669,474,679,663,428,413,6585
,,,2. Adults,411,719,707,960,1161,1211,989,1684,1033,765,837,1127,11604
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,370,573,589,470,671,731,591,527,614,584,406,364,6490
,,,2. Adults,685,1725,1227,1592,2216,2090,1898,2754,1951,1622,1539,1912,21211
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,650,1262,1212,935,1290,1314,1260,1001,1293,1247,834,777,13075
,,,2. Adults,1096,2444,1934,2552,3377,3301,2887,4438,2984,2387,2376,3039,32815
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,2,36,43,18,30,23,24,19,42,21,24,5,287
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,5,10,21,12,25,13,21,33,23,6,9,5,183
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,7,46,64,30,55,36,45,52,65,27,33,10,470
,14.11,In-Patient Head Count at midnight,TOTAL,839,1660,3091,1671,1127,2086,6246,1085,1200,838,794,721,21358
,14.12.1,OPD attendance (All),TOTAL,48430,71895,72245,57557,64750,64235,60870,64024,61080,55529,48351,43264,712230
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,133,606,636,473,398,610,741,514,502,483,482,586,6164
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,,,,,,,,,,,,,
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,655,941,815,452,1169,869,1031,799,1058,657,746,690,9882
,14.14.a,Number of patients given AYUSH treatment,TOTAL,3516,5718,5098,3828,4334,5670,5531,4909,4641,5396,4990,4169,57800
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,427,1112,1115,533,1039,1091,551,395,501,569,375,323,8031
,14.14.c,Number of Adolescents counselled,TOTAL,65,126,348,123,100,299,423,432,223,489,395,526,3549
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,855,1409,2377,1204,1077,1607,1517,1092,1166,965,1098,1132,15499
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,68,68,25,36,44,60,22,17,20,19,25,17,421
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,535,687,593,557,715,684,1056,573,734,546,415,840,7935
,,,2. Number Positive,14,57,26,38,41,27,27,39,51,22,29,40,411
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,353,621,663,609,713,460,464,391,521,559,384,565,6303
,,,2. Number Positive,4,39,23,25,35,16,16,77,27,11,12,22,307
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,895,1694,1638,1593,1952,1999,2043,1528,2045,1550,1218,1564,19719
,,,2. Number Positive,10,7,14,11,17,14,11,36,9,13,11,17,170
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,1783,3002,2894,2759,3380,3143,3563,2492,3300,2655,2017,2969,33957
,,,2. Number Positive,28,103,63,74,93,57,54,152,87,46,52,79,888
,15.2,Number of Widal tests conducted,Number tested,190,163,512,383,538,496,176,263,123,130,96,139,3209
,15.3.a,Number of VDRL tests conducted on males,Number tested,102,52,11,17,9,7,12,6,11,17,21,17,282
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,49,151,17,47,59,20,38,90,33,46,36,25,611
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,345,226,268,352,196,126,227,185,217,134,209,237,2722
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,496,429,296,416,264,153,277,281,261,197,266,279,3615
,15.4.1,Number of blood smears examined for Malaria,TOTAL,2296,3615,5368,7754,4192,3635,3354,3152,1726,3508,2733,3929,45262
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,6,24,32,49,41,82,34,52,13,12,10,13,368
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,13,30,27,79,35,32,22,32,16,18,5,11,320
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,1135,1033,1182,2724,2947,2247,1693,1932,1566,1702,1917,1880,21958
,,,2. Stocks Received,1200,1900,5180,1540,7900,1420,2090,1050,1860,3466,2270,2650,32526
,,,3. Unusable Stock,,,,,,,5,6,,,,1,12
,,,4. Stock Distributed,1177,1652,3638,1317,2101,1904,1846,1430,1644,2419,2307,2458,23893
,,,5. Total Stock,1158,1281,2724,2947,8746,1763,1932,1546,1782,2749,1880,2071,30579
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,481,463,524,2903,2814,941,556,633,514,583,718,407,11537
,,,2. Stocks Received,700,950,5260,875,6400,860,1100,675,1070,2183,1150,1130,22353
,,,3. Unusable Stock,,2,,,,,2,4,,,,,8
,,,4. Stock Distributed,783,959,2881,964,1320,1190,1021,820,945,1699,1455,1158,15195
,,,5. Total Stock,398,452,2903,2814,7894,611,633,484,639,1067,413,379,18687
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,999,433,779,4759,4925,960,456,718,508,642,977,1042,17198
,,,2. Stocks Received,750,2320,6900,1320,9700,900,1150,908,1150,2342,1678,2300,31418
,,,3. Unusable Stock,,1,,,,,6,3,,,,,10
,,,4. Stock Distributed,802,1823,2919,1155,1860,1297,882,1125,977,1329,1594,2175,17938
,,,5. Total Stock,947,929,4760,4924,12765,563,718,498,681,1655,1061,1167,30668
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,527,372,824,333,393,574,365,441,397,535,554,553,5868
,,,2. Stocks Received,600,1400,500,650,9750,450,550,398,750,1281,976,1050,18355
,,,3. Unusable Stock,,,,,,,,52,,,,,52
,,,4. Stock Distributed,372,973,991,590,993,559,474,509,557,713,967,1143,8841
,,,5. Total Stock,755,799,333,393,9150,465,441,278,590,1103,563,460,15330
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,581,419,534,3274,3477,1088,814,1048,854,612,725,970,14396
,,,2. Stocks Received,800,1980,6170,810,9200,650,1050,510,850,1751,1873,1850,27494
,,,3. Unusable Stock,,,,,,,5,4,,,,,9
,,,4. Stock Distributed,771,1782,3430,607,1310,864,811,850,1055,1060,1628,1673,15841
,,,5. Total Stock,610,617,3274,3477,11367,874,1048,704,649,1303,970,1147,26040
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,209,425,432,3578,3584,696,450,853,853,255,202,357,11894
,,,2. Stocks Received,430,850,4950,1145,9100,950,1450,700,450,825,1148,1890,23888
,,,3. Unusable Stock,,56,,,,,5,5,,,,,66
,,,4. Stock Distributed,230,809,1804,1139,1422,1106,1042,876,1004,507,985,1630,12554
,,,5. Total Stock,409,410,3578,3584,11262,540,853,672,299,573,365,617,23162
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,5421,3876,3371,680,605,450,1100,1000,1045,856,656,870,19930
,,,2. Stocks Received,150,,200,,100,1000,,300,,,1200,,2950
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,915,505,2891,75,240,350,100,255,189,200,445,310,6475
,,,5. Total Stock,4656,3371,680,605,465,1100,1000,1045,856,656,1411,560,16405
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,69500,6000,19500,8500,10155,57000,46500,37050,127550,115050,22720,26250,545775
,,,2. Stocks Received,,32000,10000,12300,115000,,78000,138000,,3000,38000,50000,476300
3. Unusable Stock,,,,,,,,,6000,,,,,,6000,
4. Stock Distributed,,,14000,18500,21000,10645,58200,10500,81450,47500,9800,93330,24970,44200,434095,
5. Total Stock,,,55500,19500,8500,10155,66955,46500,37050,127550,117750,24720,35750,32050,581980,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,2200,1220,1400,500,1565,2700,900,2900,27700,16550,890,1640,60165,
,,2. Stocks Received,1000,1000,,3065,4000,,5000,46000,,80,2100,100,62345,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,1730,820,900,2000,2845,1800,3000,21200,11200,15740,1210,1480,63925,
,,5. Total Stock,1470,1400,500,1565,2720,900,2900,27700,16500,890,1780,260,58585,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,475,482,475,325,265,225,180,155,4850,7432,
,,2. Stocks Received,,,500,20,,,,,,50,5100,50,5720,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,25,13,,150,60,40,75,75,250,1220,1908,
,,5. Total Stock,0,0,475,482,482,325,265,225,150,155,5005,3680,11244,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,250,,,,,,,,,,,,250,
,,2. Stocks Received,,,,,,,,,,,,100,100,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,80,,,,,,,,,,,90,170,
,,5. Total Stock,170,0,0,0,0,0,0,0,0,0,0,10,180,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,640,200,50,70,55,,,,,,,,1015,
,,2. Stocks Received,,420,100,160,,200,,,,,100,200,1180,
,,3. Unusable Stock,,,,,,,,,,,,,,
