state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,,2. Number Positive,65,161,119,98,87,93,105,40,91,73,160,74,1166
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,8295,12403,14773,15794,16187,19935,20231,22317,25527,21867,20745,28469,226543
,,,2. Number Positive,44,37,51,39,21,34,75,13,372,36,12,39,773
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,18197,25267,30263,32672,32387,38927,39781,41896,49092,42072,38973,54791,444318
,,,2. Number Positive,263,436,344,295,245,288,326,140,573,231,290,286,3717
,15.2,Number of Widal tests conducted,Number tested,4800,6843,8247,10879,12597,15313,12492,9143,8509,6339,6024,9392,110578
,15.3.a,Number of VDRL tests conducted on males,Number tested,2285,1907,2505,2839,3623,3152,4556,2459,3418,2463,2948,2857,35012
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,2618,2364,1862,3485,3224,4362,4716,4266,4341,3809,3845,4767,43659
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,4514,5202,5995,6745,8741,9543,7424,8335,10154,10091,10762,10769,98275
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,9417,9473,10362,13069,15588,17057,16696,15060,17913,16363,17555,18393,176946
,15.4.1,Number of blood smears examined for Malaria,TOTAL,375126,444375,537338,687946,768378,841540,742726,631607,609360,301134,296314,360787,6596631
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,8650,2825,4458,11292,10090,11729,9060,5428,5642,3207,5450,4281,82112
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,532,529,727,1175,2140,3247,4045,4692,4050,2639,1555,478,25809
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,287824,363834,450899,444515,409031,373880,334314,335056,219280,213268,228350,258252,3918503
,,,2. Stocks Received,432500,417400,407500,384200,462000,316700,352700,283300,323500,419800,399425,493120,4692145
,,,3. Unusable Stock,14450,16920,12370,23600,25370,8500,20400,13750,15000,7040,5070,28150,190620
,,,4. Stock Distributed,371300,337235,468724,384956,443831,349406,345186,367851,321432,412478,322912,341431,4466742
,,,5. Total Stock,334574,427079,377305,420159,401830,332674,321428,236755,206348,213550,299793,381791,3953286
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,438819,477558,444434,302193,132285,115397,123750,135430,92762,51837,51671,105181,2471317
,,,2. Stocks Received,585000,461900,380490,402200,400300,267275,523750,363500,285600,381880,4643560,62800,8758255
,,,3. Unusable Stock,24920,10480,1980,,2000,8500,17880,6000,4300,400,1500,2100,80060
,,,4. Stock Distributed,521036,484890,574457,519936,435183,231370,460863,396698,329800,368015,4078081,140331,8540660
,,,5. Total Stock,477863,444088,248487,184457,95402,142802,168757,96232,44262,65302,615650,25550,2608852
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,752372,614068,667526,535632,513262,392578,457587,344605,314739,260901,330857,254352,5438479
,,,2. Stocks Received,311200,365200,269000,376000,419400,373400,270000,317280,299000,428500,282350,269200,3980530
,,,3. Unusable Stock,17600,45970,46640,27500,32970,10000,25030,17000,24590,32310,21065,16600,317275
,,,4. Stock Distributed,388944,323672,389619,397070,486654,369617,348012,362181,287213,365984,326019,254012,4298997
,,,5. Total Stock,657028,609626,500267,487062,413038,386361,354545,282704,301936,291107,266123,252940,4802737
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,1230,500,500,110,,,,,,,,,2340
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,730,,390,110,,,,,,,,,1230
,,,5. Total Stock,500,500,110,0,0,0,0,0,0,0,0,0,1110
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,378651,396130,401376,359199,377443,330363,340705,247124,227506,228990,165172,127500,3580159
,,,2. Stocks Received,279000,238000,219400,265000,261200,213400,205300,249524,243200,169250,177600,211500,2732374
,,,3. Unusable Stock,23880,27840,37970,11450,17150,5000,18600,6000,16350,13130,5700,21050,204120
,,,4. Stock Distributed,246556,234919,281412,229319,389150,216008,263463,239042,255586,217988,192642,152072,2918157
,,,5. Total Stock,387215,371371,301394,383430,232343,322755,263942,251606,198770,167122,144430,165878,3190256
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,223118,210598,180720,106991,130711,140110,160243,344018,732168,454452,425455,305103,3413687
,,,2. Stocks Received,152000,91000,43150,145450,192600,412500,528300,382075,829550,125550,69800,88200,3060175
,,,3. Unusable Stock,12810,12370,5365,2250,8230,9500,45990,12250,64860,72835,18750,120500,385710
,,,4. Stock Distributed,150015,133113,116406,143477,166166,401042,341630,199280,1131991,141212,100836,97875,3123043
,,,5. Total Stock,212293,156115,102099,106714,148915,142068,300923,514563,364867,365955,375669,174928,2965109
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,5000,,,,,,,,,,5000
,,,5. Total Stock,0,0,-5000,0,0,0,0,0,0,0,0,0,-5000
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,136934,198282,194170,98223,20750,22610,210160,135684,96608,96002,80823,201391,1491637
,,,2. Stocks Received,268900,270400,105250,59060,59000,394928,221440,224822,211730,282150,463910,347000,2908590
,,,3. Unusable Stock,3210,4240,12360,,300,2900,9660,16250,11050,3470,27370,13400,104210
,,,4. Stock Distributed,220572,283472,220177,100693,45690,238330,289568,266988,199810,296119,284442,269266,2715127
,,,5. Total Stock,182052,180970,66883,56590,33760,176308,132372,77268,97478,78563,232921,265725,1580890
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,52417,39939,28184,46314,50005,41221,55676,48436,48833,57473,60620,61132,590250
,,,2. Stocks Received,13400,16000,19400,28400,9000,33450,4990,28782,17600,25800,6000,22800,225622
,,,3. Unusable Stock,2050,1050,1450,1350,1150,650,950,750,3750,3650,3350,6050,26200
,,,4. Stock Distributed,22910,22705,13088,29159,16384,16395,14880,23685,17260,25303,10688,19162,231619
,,,5. Total Stock,40857,32184,33046,44205,41471,57626,44836,52783,45423,54320,52582,58720,558053
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,176800,342000,660500,735500,1138900,1035500,779000,1018500,686210,527440,434520,432980,7967850
,,,2. Stocks Received,510000,1176000,1032000,1944000,289000,303000,855730,569790,283800,441600,60000,448800,7913720
3. Unusable Stock,,,28000,24000,132000,47700,28500,24500,85020,79100,96100,96100,81600,105600,828220,
4. Stock Distributed,,,324300,773500,937500,1437500,599500,539900,758470,870440,486350,422240,131420,353660,7634780,
5. Total Stock,,,334500,720500,623000,1194300,799900,774100,791240,638750,387560,450700,281500,422520,7418570,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,32965,21300,37100,45100,34200,20900,11300,18100,31150,13350,18700,15400,299565,
,,2. Stocks Received,18000,94000,77000,49000,9000,9000,12200,43400,38600,43000,3000,41800,438000,
,,3. Unusable Stock,100,100,8100,1700,700,300,2700,2700,2400,6400,5600,8100,38900,
,,4. Stock Distributed,26200,70200,66500,69200,19200,15900,21200,41500,47100,27700,7800,31800,444300,
,,5. Total Stock,24665,45000,39500,23200,23300,13700,-400,17300,20250,22250,8300,17300,254365,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,56280,61380,90980,60080,60180,38800,31680,35980,32402,28906,23776,20756,541200,
,,2. Stocks Received,6000,13000,24000,11000,,4880,3200,16676,4500,,100,2700,86056,
,,3. Unusable Stock,5400,5100,4600,3500,3300,3200,3800,3876,3876,3876,3576,3276,47380,
,,4. Stock Distributed,5100,14100,23900,16700,11080,10300,6000,14504,10446,4750,2700,10580,130160,
,,5. Total Stock,51780,55180,86480,50880,45800,30180,25080,34276,22580,20280,17600,9600,449716,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,53160,60515,115800,61562,85182,82241,83039,89311,97395,108894,65831,65321,968251,
,,2. Stocks Received,14200,8900,12650,32700,32500,37567,1000,49900,47600,19551,55100,12500,324168,
,,3. Unusable Stock,1119,1110,2910,,6410,,3010,5000,11210,6510,4200,4200,45679,
,,4. Stock Distributed,16010,7275,5685,24968,20081,25312,18878,61426,56166,43789,41625,11333,332548,
,,5. Total Stock,50231,61030,119855,69294,91191,94496,62151,72785,77619,78146,75106,62288,914192,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,90405,64695,74475,118507,197510,192070,260525,646490,204775,179185,135045,135045,2298727,
,,2. Stocks Received,7930,33880,24345,76700,105800,103397,9100,2700,1300,70500,37000,5000,477652,
,,3. Unusable Stock,700,3600,3600,6500,23900,8100,3150,3850,3750,11550,7900,8910,85510,
,,4. Stock Distributed,25100,24600,19940,51120,49740,41665,53515,44215,48050,22430,26000,29730,436105,
,,5. Total Stock,72535,70375,75280,137587,229670,245702,212960,601125,154275,215705,138145,101405,2254764,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,138702,144577,119633,154367,117660,126469,164444,147902,99072,113428,102840,89581,1518675,
,,2. Stocks Received,49950,27050,55100,16900,42925,57184,27300,60570,59520,13000,17000,141881,568380,
,,3. Unusable Stock,4800,4450,3500,3900,1075,13245,12150,8950,7242,5696,4456,12597,82061,
,,4. Stock Distributed,33675,61664,18123,46830,54996,28355,51612,92837,70824,20598,27405,42225,549144,
,,5. Total Stock,150177,105513,153110,120537,104514,142053,127982,106685,80526,100134,87979,176640,1455850,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,2,14602,2002,1802,2,2,732,560,500,445,1245,1095,22989,
,,2. Stocks Received,,3000,,,,300,,,200,1000,,,4500,
,,3. Unusable Stock,,,,,,0,,,,,,,0,
,,4. Stock Distributed,,6000,,1000,,150,172,60,255,200,150,295,8282,
,,5. Total Stock,2,11602,2002,802,2,152,560,500,445,1245,1095,800,19207,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,1090,390,280340,50,,0,50000,1050,22650,10672,,,366242,
,,2. Stocks Received,,200,,,,0,51250,950,950,,,,53350,
,,3. Unusable Stock,,,,,,0,,,,472,,,472,
,,4. Stock Distributed,700,250,125250,50,,0,200,200,3800,2250,,,132700,
,,5. Total Stock,390,340,155090,0,0,0,101050,1800,19800,7950,0,0,286420,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,2411,1207,307,264,257,470,402,709,460,237,201,270,7195,
,,2. Stocks Received,4,,24,35,500,0,500,,100,,100,650,1913,
,,3. Unusable Stock,,,4,,3,4,10,,10,5,3,,39,
,,4. Stock Distributed,472,500,63,42,284,64,183,249,313,131,28,,2329,
,,5. Total Stock,1943,707,264,257,470,402,709,460,237,101,270,920,6740,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,360,8,13,75,10,864,224,,3,1557,
,,2. Stocks Received,24,,,,,42,50,,,,,50,166,
,,3. Unusable Stock,,,,,,0,,,,,,,0,
,,4. Stock Distributed,,,,310,12,44,,3,21,,,,390,
,,5. Total Stock,24,0,0,50,-4,11,125,7,843,224,0,53,1333,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,82920657,70244657,45364102,39581652,28312768,25942673,23352863,17009763,14444463,11335663,8114513,8217050,374840824,
,,2. Stocks Received,2282900,5312700,580000,20181800,5460000,1566500,6053300,3840000,6217400,2700000,6650000,2570000,63414600,
,,3. Unusable Stock,1086000,939000,477000,332000,246000,675000,172000,102000,77000,449000,30000,531000,5116000,
,,4. Stock Distributed,15477500,23625155,8131300,9730794,19837095,5083200,11931200,3701500,8217500,2683000,3668613,2177000,114263857,
,,5. Total Stock,68640057,50993202,37335802,49700658,13689673,21750973,17302963,17046263,12367363,10903663,11065900,8079050,318875567,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,14194,12367,11538,169178,11949400,15960,4006622,1965,19255,35464,68453,194439,16498835,
,,2. Stocks Received,,5100,175,,,0,150,4800,707000,63600,321070,210488,1312383,
,,3. Unusable Stock,,,,,,568,,100,,,,17888,18556,
,,4. Stock Distributed,1827,5019,3823,15452,8590804,1270,327807,1274,500116,4909,74687,246554,9773542,
,,5. Total Stock,12367,12448,7890,153726,3358596,14122,3678965,5391,226139,94155,314836,140485,8019120,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,1165850,605402,559830,1713920,1673956,1118060,2991700,2370415,3645380,2506475,1958820,2074165,22383973,
,,2. Stocks Received,8789,20050,2038040,163976,302060,2210800,17850,2034000,,10200,434770,25380,7265915,
,,3. Unusable Stock,156500,137500,94500,79705,351600,309100,278500,248500,237500,232500,217500,259050,2602455,
,,4. Stock Distributed,257238,192372,748600,231190,693396,649360,320635,781035,1183135,552345,360735,207285,6177326,
,,5. Total Stock,760901,295580,1754770,1567001,931020,2370400,2410415,3374880,2224745,1731830,1815355,1633210,20870107,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,24928,21237,39029,48126,72490,63528,63818,61723,55299,20575,22100,41411,534264,
,,2. Stocks Received,4784,30287,49831,26021,256,1068,5130,2100,27361,11982,70389,29330,258539,
,,3. Unusable Stock,2438,438,4100,7762,5600,3910,4136,4196,4196,446,316,11885,49423,
,,4. Stock Distributed,6361,25428,41178,13284,6214,9386,9747,7908,53199,13837,5075,16868,208485,
,,5. Total Stock,20913,25658,43582,53101,60932,51300,55065,51719,25265,18274,87098,41988,534895,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,718067,671237,460882,413030,454717,423972,340010,438292,370527,326115,393982,300145,5310976,
,,2. Stocks Received,135250,103000,213900,182700,336100,116510,20340,28000,38250,29400,124500,141680,1469630,
,,3. Unusable Stock,38975,31775,15775,17250,10000,8000,20600,20300,13700,21150,16350,55525,269400,
,,4. Stock Distributed,299050,297440,280140,244555,325245,206790,36160,33195,51300,38875,124815,141200,2078765,
,,5. Total Stock,515292,445022,378867,333925,455572,325692,303590,412797,343777,295490,377317,245100,4432441,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,73296,136594,73514,83619,72147,157499,208642,236143,131745,221010,227790,190970,1812969,
,,2. Stocks Received,151500,64500,91750,95000,249000,158800,171000,73800,153600,124000,87000,88000,1507950,
,,3. Unusable Stock,1800,3600,5200,1600,4200,3700,13700,5900,4300,11400,1300,13500,70200,
,,4. Stock Distributed,94402,92992,84345,112199,143748,141425,134823,125428,135605,128440,98820,94100,1386327,
,,5. Total Stock,128594,104502,75719,64820,173199,171174,231119,178615,145440,205170,214670,171370,1864392,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,1102218,1155798,1137105,1483005,1775667,1578027,2258128,2671243,2260893,2434488,2208588,2057710,22122870,
,,2. Stocks Received,537000,663000,838000,1653000,1933000,1484017,2259450,1072800,1379000,720000,411000,647000,13597267,
,,3. Unusable Stock,10200,12800,11900,25800,8900,4800,359528,65428,32423,110278,17428,181660,841145,
,,4. Stock Distributed,605550,639793,707800,1293200,1476340,1225600,1540396,1028800,2189550,866878,478100,670600,12722607,
,,5. Total Stock,1023468,1166205,1255405,1817005,2223427,1831644,2617654,2649815,1417920,2177332,2124060,1852450,22156385,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,149987,133332,99022,162097,152396,393467,396526,285934,274365,220812,245657,201957,2715552,
,,2. Stocks Received,44000,24000,126500,39500,187200,176900,140000,123500,205000,81000,24000,58000,1229600,
,,3. Unusable Stock,1700,,800,2500,1700,808,10836,23136,33836,15350,17100,30600,138366,
,,4. Stock Distributed,65005,55910,70725,52945,100516,154740,139304,143385,273227,79860,56800,55775,1248192,
,,5. Total Stock,127282,101422,153997,146152,237380,414819,386386,242913,172302,206602,195757,173582,2558594,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,246,295,414,491,619,495,441,471,332,282,214,371,4671,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,48,53,70,69,78,74,42,53,37,42,39,55,660,
,,2. Between 1 week & 4 weeks of birth,23,34,45,42,39,55,47,44,28,37,20,23,437,
,,3. Total,71,87,115,111,117,129,89,97,65,79,59,78,1097,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,61,79,85,100,125,104,93,149,94,101,59,109,1159,
