state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,13.5,Number of eyes collected through eye donation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.6,Number of eyes utilised for corneal transplant,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,65,66,68,67,67,67,71,70,70,71,69,94,-1
,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,98,103,103,103,107,102,98,104,103,103,103,108,-1
,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,20256,18916,21038,20800,19625,21164,21098,21037,21605,15722,20643,21497,-1
,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,217,216,214,218,214,215,212,213,216,215,211,211,-1
,14.05,Number of RKS meetings held during the month,TOTAL,102,111,95,85,91,99,91,88,100,104,100,94,1160
,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,228,231,240,251,240,242,236,236,243,256,263,270,-1
,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,1038,1051,1202,1499,1080,1249,1173,1223,1525,1379,1505,1642,15566
,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,83,91,90,98,100,92,90,98,98,97,97,104,-1
,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,10,8,6,24,11,10,93,11,8,8,7,9,-1
,14.09.a,Health Facility Services/Patient Services/Stock out rate of essential Drugs,TOTAL,,,,,,,,,,,,,
,14.09.b,Health Facility Services/Patient Services/Blood Units Issued on replacement,TOTAL,,,,,,,,,,,,,
,14.09.c,Health Facility Services/Patient Services/Total no. of blood units issued in year,TOTAL,,,,,,,,,,,,,
,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,3334,3211,4826,3083,3447,3890,3240,3000,2763,2419,2933,3531,39677
,,,2. Adults,9090,9490,8543,10397,11218,13862,10290,9419,8883,8082,9133,9368,117775
,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,3712,3394,4969,3285,4157,4686,3655,3931,3333,2731,3264,3426,44543
,,,2. Adults,27951,25929,24616,33273,32197,34135,30531,31014,30860,33562,34151,28659,366878
,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,7046,6605,9795,6368,7604,8576,6895,6931,6096,5150,6197,6957,84220
,,,2. Adults,37041,35419,33159,43670,43415,47997,40821,40433,39743,41644,43284,38027,484653
,14.10.2.a,Number of death cases of Inpatient males,TOTAL,264,286,254,174,225,206,220,211,219,378,393,238,3068
,14.10.2.b,Number of death cases of Inpatient females,TOTAL,208,198,193,132,147,148,149,123,136,1041,983,123,3581
,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,472,484,447,306,372,354,369,334,355,1419,1376,361,6649
,14.11,In-Patient Head Count at midnight,TOTAL,30744,33550,38700,37641,49931,47746,44655,39831,53396,37137,38831,36607,488769
,14.12.1,OPD attendance (All),TOTAL,1023046,992688,978999,1084105,1268739,1322982,1115451,1074655,1023733,928796,1116891,1061548,12991633
,14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,4012,3186,4284,4306,3881,3812,7738,3996,5892,4960,5420,11222,62709
,14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,5,2,7,6,9,24,56,16,93,151,281,169,819
,14.13.1.B,"Patient Services/Operation major (General and spinal anaesthesia)/Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc",TOTAL,,,,,,,,,,,,,
,14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,3050,2545,2427,2516,2341,2352,1758,2255,3068,3975,5917,3110,35314
,14.13.3,Health Facility Services/Patient Services/Number of post operative Surgical Site infection,TOTAL,,,,,,,,,,,,,
,14.14.a,Number of patients given AYUSH treatment,TOTAL,24658,23734,22980,26215,19009,23513,20296,23695,21915,21535,22332,24124,274006
,14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,2887,2164,2806,1917,4426,4300,3329,3450,3324,4367,3702,3836,40508
,14.14.c,Number of Adolescents counselled,TOTAL,7386,8360,7845,8880,8943,9653,8087,8465,7819,6258,7153,6985,95834
,15.1.a,Health Facility Services/Laboratory Testing/Total Number of lab Tests Done,TOTAL,,,,,,,,,,,,,
,15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,77218,64890,171034,77834,73246,79400,68400,68919,72473,63867,83055,81036,981372
,15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,2566,1859,1723,2163,1870,2469,1923,1938,2240,1499,1975,2239,24464
,15.1.2.a,Number of HIV tests conducted on males,1. Number tested,7525,6441,6463,6604,7081,6448,5368,6849,5998,5860,6572,5581,76790
,,,2. Number Positive,90,71,72,152,66,43,55,178,33,272,78,203,1313
,15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,6536,4873,5287,6083,5691,5521,4758,5644,7159,9444,12019,7389,80404
,,,2. Number Positive,48,55,70,166,48,42,28,201,27,503,40,380,1608
,15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,9451,9411,10338,10629,11396,10817,8591,8932,9179,10044,10589,9811,119188
,,,2. Number Positive,62,2,17,272,30,7,109,401,6,312,5,204,1427
,15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,23512,20725,22088,23316,24168,22786,18717,21425,22336,25348,29180,22781,276382
,,,2. Number Positive,200,128,159,590,144,92,192,780,66,1087,123,787,4348
,15.2,Number of Widal tests conducted,Number tested,3382,4024,3317,5846,7257,8631,7519,3968,8238,4504,5258,5364,67308
,15.3.a,Number of VDRL tests conducted on males,Number tested,1010,1311,1344,1210,1017,1013,812,788,828,965,1217,852,12367
,15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,1178,1016,1272,1101,1615,1951,1654,1391,1161,1480,1847,1273,16939
,15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,4619,4399,4611,4064,3844,4619,3500,3518,3545,4400,4805,4455,50379
,15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,6807,6726,7227,6375,6476,7583,5966,5697,5534,6845,7869,6580,79685
,15.4.1,Number of blood smears examined for Malaria,TOTAL,98377,91809,127425,123011,153650,187278,169777,141372,127847,93053,108800,119437,1541836
,15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,2715,1949,2087,3453,3978,5739,3905,3856,6151,1722,1890,2031,39476
,15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,1891,1706,1793,2601,3778,4813,4459,6382,4353,1843,1393,1494,36506
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,514749,253134,244846,264852,275529,240282,280813,281891,221215,191105,164930,122438,3055784
,,,2. Stocks Received,155850,146300,145700,176500,104850,115850,173800,57500,72300,101500,55650,40800,1346600
,,,3. Unusable Stock,0,20,0,3,0,0,0,0,0,0,3730,0,3753
,,,4. Stock Distributed,378465,156668,120364,133508,145477,109219,125802,127196,121080,114585,84082,76093,1692539
,,,5. Total Stock,292134,242746,270182,307841,234902,246913,328811,212195,172435,178020,132768,87145,2706092
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,435066,356875,313617,249490,151154,146776,169105,171383,153457,191532,215759,157307,2711521
,,,2. Stocks Received,24250,70800,90000,72900,128860,202280,197700,155760,239900,182440,107700,137980,1610570
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,94391,116108,127567,169021,133678,180531,180802,173686,243335,155553,167402,162265,1904339
,,,5. Total Stock,364925,311567,276050,153369,146336,168525,186003,153457,150022,218419,156057,133022,2417752
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,371414,235793,190258,163572,172645,170691,163391,213499,111332,195610,321415,205998,2515618
,,,2. Stocks Received,334220,379900,381850,431105,310450,371865,484200,279565,483950,2175520,1905328,139090,7677043
,,,3. Unusable Stock,0,0,0,4,0,0,10,0,0,0,0,0,14
,,,4. Stock Distributed,434221,427435,403931,406028,312904,380585,410262,381732,403412,2050755,1987105,222052,7820422
,,,5. Total Stock,271413,188258,168177,188645,170191,161971,237319,111332,191870,320375,239638,123036,2372225
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,275747,258177,285411,236031,225944,157224,202398,235686,198635,224621,232943,180027,2712844
,,,2. Stocks Received,203000,217300,132250,183850,70500,213870,230800,127600,210500,167500,117400,148800,2023370
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,203610,191566,171970,184958,142180,174131,188177,164161,191919,157163,145626,141917,2057378
,,,5. Total Stock,275137,283911,245691,234923,154264,196963,245021,199125,217216,234958,204717,186910,2678836
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,159817,121876,114784,88624,89952,73257,77621,102869,79436,101918,178178,94942,1283274
,,,2. Stocks Received,172860,182600,183380,214800,129900,182680,259100,168900,223500,204000,127000,152100,2200820
,,,3. Unusable Stock,0,20,0,0,0,0,0,0,0,0,0,0,20
,,,4. Stock Distributed,207271,192172,207490,201448,134645,180206,228962,192333,204958,174510,207486,130669,2262150
,,,5. Total Stock,125406,112284,90674,101976,85207,75731,107759,79436,97978,131408,97692,116373,1221924
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,115517,84550,90504,82158,93175,68948,86834,94085,53505,86017,102785,93755,1051833
,,,2. Stocks Received,148100,171800,137420,188905,95050,132260,181650,100900,199100,150180,112500,117050,1734915
,,,3. Unusable Stock,1645,0,0,0,0,0,0,0,0,0,0,0,1645
,,,4. Stock Distributed,170372,167147,145081,169428,123177,115034,167554,141470,167133,130332,119275,107953,1723956
,,,5. Total Stock,91600,89203,82843,101635,65048,86174,100930,53515,85472,105865,96010,102852,1061147
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,74495,51050,29430,17050,23730,23500,23300,26500,40250,51100,32800,12450,405655
,,,2. Stocks Received,37500,75000,45000,64230,30000,33000,40000,41000,63000,20000,0,51000,499730
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,3650,0,0,0,3650
,,,4. Stock Distributed,72445,80120,57380,57550,30230,33550,37690,27250,48500,38300,20350,33500,536865
,,,5. Total Stock,39550,45930,17050,23730,23500,22950,25610,40250,51100,32800,12450,29950,364870
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,246708,148712,140815,125897,112766,115528,134821,142458,138831,166275,154543,135632,1762986
,,,2. Stocks Received,80170,104150,74830,79310,47630,66370,79400,49780,65900,51000,22500,25450,746490
,,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,4. Stock Distributed,159566,122147,86638,75551,48338,61857,54883,50227,48686,60722,36431,22082,827128
,,,5. Total Stock,167312,130715,129007,129656,112058,120041,159338,142011,156045,156553,140612,139000,1682348
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,15416,11352,15362,13818,9855,9431,8148,8044,5518,6794,7119,3721,114578
2. Stocks Received,,,4348,7255,1920,4960,796,1264,543,952,150,1272,0,3641,27101,
3. Unusable Stock,,,0,0,0,0,0,0,0,0,0,0,1200,0,1200,
4. Stock Distributed,,,5762,5445,2904,8908,1220,2562,632,828,809,932,2198,2503,34703,
5. Total Stock,,,14002,13162,14378,9870,9431,8133,8059,8168,4859,7134,3721,4859,105776,
16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,257897,290075,256896,258721,129613,200372,189584,137792,225296,170315,143635,112151,2372347,
,,2. Stocks Received,210047,118489,212736,305684,130440,26120,82680,139280,53780,97640,15120,231000,1623016,
,,3. Unusable Stock,0,0,30000,0,0,0,0,0,0,0,2000,0,32000,
,,4. Stock Distributed,177869,181668,180911,434560,59681,37140,132532,51776,110701,122380,44604,198486,1732308,
,,5. Total Stock,290075,226896,258721,129845,200372,189352,139732,225296,168375,145575,112151,144665,2231055,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,10827,9723,64015,63934,50129,60597,56667,43197,62287,58315,52614,40030,572335,
,,2. Stocks Received,3922,56928,98244,180416,23500,2370,10959,24806,17000,24600,0,29500,472245,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,5026,31452,87709,193721,13032,6800,23629,5716,21772,29501,12584,27524,458466,
,,5. Total Stock,9723,35199,74550,50629,60597,56167,43997,62287,57515,53414,40030,42006,586114,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,25584,30265,28041,30621,23357,22157,31182,29118,32144,48841,37024,15415,353749,
,,2. Stocks Received,14497,2864,11456,27130,500,1750,8743,24911,23525,23220,0,0,138596,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,1200,0,1200,
,,4. Stock Distributed,7848,8794,7938,33094,1700,1700,10307,16221,11024,29137,16413,4850,149026,
,,5. Total Stock,32233,24335,31559,24657,22157,22207,29618,37808,44645,42924,19411,10565,342119,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,10788,10988,10988,10988,10888,10888,10888,10888,10888,10888,13888,13388,136356,
,,2. Stocks Received,200,0,0,0,0,0,0,0,0,3000,0,0,3200,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,100,0,0,0,0,0,0,500,0,600,
,,5. Total Stock,10988,10988,10988,10888,10888,10888,10888,10888,10888,13888,13388,13388,138956,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,0,0,0,0,0,0,0,0,750,750,750,750,3000,
,,2. Stocks Received,0,0,0,0,750,0,0,0,0,0,0,0,750,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,750,0,0,0,750,750,750,750,3750,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,0,0,6525000,4242000,6092000,8607615,14179419,8918419,7760919,6703776,6703776,6078616,75811540,
,,2. Stocks Received,0,7425000,19750000,0,5330715,6135590,0,0,0,0,0,0,38641305,
,,3. Unusable Stock,0,0,2825000,0,0,0,0,0,0,0,0,0,2825000,
,,4. Stock Distributed,0,900000,16408000,950000,600600,3213786,4536000,1157500,1057143,0,875160,400000,30098189,
,,5. Total Stock,0,6525000,7042000,3292000,10822115,11529419,9643419,7760919,6703776,6703776,5828616,5678616,81529656,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,0,0,0,0,45444,131169,440489,511552,400312,277192,245282,94501,2145941,
,,2. Stocks Received,0,0,0,69684,109529,347720,197968,0,0,0,0,0,724901,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,24240,23804,38400,107760,111240,120840,31910,151981,37289,647464,
,,5. Total Stock,0,0,0,45444,131169,440489,530697,400312,279472,245282,93301,57212,2223378,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,35019,35292,3976,3224,7816,9711,1680,1392,1392,1192,692,876,102262,
,,2. Stocks Received,28504,6008,0,11503,2905,0,0,0,0,0,1553,0,50473,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,23109,37324,752,559,1010,8031,288,0,200,500,1369,361,73503,
,,5. Total Stock,40414,3976,3224,14168,9711,1680,1392,1392,1192,692,876,515,79232,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,0,92752,17840,3840,4640,44375,39975,35875,35875,25000,33135,33135,366442,
,,2. Stocks Received,120664,31056,0,10000,115000,0,0,0,0,0,0,0,276720,
,,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,4. Stock Distributed,27912,105968,14000,9200,86400,4400,4100,0,10875,0,0,25000,287855,
,,5. Total Stock,92752,17840,3840,4640,33240,39975,35875,35875,25000,25000,33135,8135,355307,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,125078,81793,82427,81803,79089,63448,64720,78237,70373,79884,89895,73520,970267,
,,2. Stocks Received,73309,68500,79300,86415,35750,45900,98700,65800,87600,74800,44200,62400,822674,
